LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate
1494,Jul,17,15:09:16,combo,ftpd[24485],connection,E4,connection
1495,Jul,17,15:09:16,combo,ftpd[24486],connection,E4,connection
1496,Jul,17,15:09:17,combo,ftpd[24487],connection,E4,connection
1497,Jul,17,21:23:20,combo,ftpd[25038],connection,E4,connection
1498,Jul,17,21:23:20,combo,ftpd[25028],connection,E4,connection
1499,Jul,17,21:23:20,combo,ftpd[25029],connection,E4,connection
1500,Jul,17,21:23:20,combo,ftpd[25035],connection,E4,connection
1501,Jul,17,21:23:20,combo,ftpd[25030],connection,E4,connection
1502,Jul,17,21:23:20,combo,ftpd[25039],connection,E4,connection
1503,Jul,17,21:23:20,combo,ftpd[25040],connection,E4,connection
1504,Jul,17,21:23:20,combo,ftpd[25031],connection,E4,connection
1505,Jul,17,21:23:20,combo,ftpd[25041],connection,E4,connection
1506,Jul,17,21:23:20,combo,ftpd[25032],connection,E4,connection
1507,Jul,17,21:23:20,combo,ftpd[25042],connection,E4,connection
1508,Jul,17,21:23:20,combo,ftpd[25033],connection,E4,connection
1509,Jul,17,21:23:20,combo,ftpd[25043],connection,E4,connection
1510,Jul,17,21:23:20,combo,ftpd[25034],connection,E4,connection
1511,Jul,17,21:23:20,combo,ftpd[25036],connection,E4,connection
1512,Jul,17,21:23:20,combo,ftpd[25037],connection,E4,connection
1513,Jul,17,21:23:23,combo,ftpd[25044],connection,E4,connection
1514,Jul,17,21:23:24,combo,ftpd[25045],connection,E4,connection
1515,Jul,17,21:23:24,combo,ftpd[25046],connection,E4,connection
1516,Jul,17,21:23:24,combo,ftpd[25047],connection,E4,connection
1517,Jul,17,21:23:24,combo,ftpd[25048],connection,E4,connection
1518,Jul,17,21:23:24,combo,ftpd[25049],connection,E4,connection
1519,Jul,17,21:23:24,combo,ftpd[25050],connection,E4,connection
1520,Jul,17,23:21:50,combo,ftpd[25217],connection,E4,connection
1521,Jul,17,23:21:54,combo,ftpd[25218],connection,E4,connection
1522,Jul,17,23:21:54,combo,ftpd[25219],connection,E4,connection
1523,Jul,17,23:21:54,combo,ftpd[25220],connection,E4,connection
1524,Jul,17,23:21:54,combo,ftpd[25221],connection,E4,connection
1525,Jul,17,23:21:54,combo,ftpd[25222],connection,E4,connection
1526,Jul,17,23:21:54,combo,ftpd[25223],connection,E4,connection
1527,Jul,17,23:21:54,combo,ftpd[25225],connection,E4,connection
1528,Jul,17,23:21:54,combo,ftpd[25224],connection,E4,connection
1529,Jul,17,23:21:54,combo,ftpd[25226],connection,E4,connection
1530,Jul,17,23:21:54,combo,ftpd[25227],connection,E4,connection
1531,Jul,17,23:21:54,combo,ftpd[25228],connection,E4,connection
1532,Jul,17,23:21:54,combo,ftpd[25229],connection,E4,connection
1533,Jul,17,23:21:54,combo,ftpd[25230],connection,E4,connection
1534,Jul,17,23:21:54,combo,ftpd[25231],connection,E4,connection
1535,Jul,17,23:21:54,combo,ftpd[25232],connection,E4,connection
1536,Jul,17,23:21:54,combo,ftpd[25233],connection,E4,connection
1537,Jul,17,23:21:54,combo,ftpd[25234],connection,E4,connection
1538,Jul,17,23:21:54,combo,ftpd[25235],connection,E4,connection
1539,Jul,17,23:21:54,combo,ftpd[25236],connection,E4,connection
1540,Jul,17,23:21:54,combo,ftpd[25237],connection,E4,connection
1541,Jul,17,23:21:54,combo,ftpd[25238],connection,E4,connection
1542,Jul,17,23:21:54,combo,ftpd[25239],connection,E4,connection
1543,Jul,18,03:26:48,combo,ftpd[25628],connection,E4,connection
1544,Jul,18,03:26:48,combo,ftpd[25629],connection,E4,connection
1545,Jul,18,03:26:48,combo,ftpd[25630],connection,E4,connection
1546,Jul,18,03:26:48,combo,ftpd[25631],connection,E4,connection
1547,Jul,18,03:26:48,combo,ftpd[25632],connection,E4,connection
1548,Jul,18,03:26:48,combo,ftpd[25633],connection,E4,connection
1549,Jul,18,03:26:48,combo,ftpd[25634],connection,E4,connection
1550,Jul,18,03:26:48,combo,ftpd[25635],connection,E4,connection
1551,Jul,18,03:26:49,combo,ftpd[25638],connection,E4,connection
1552,Jul,18,03:26:49,combo,ftpd[25636],connection,E4,connection
1553,Jul,18,03:26:49,combo,ftpd[25637],connection,E4,connection
1554,Jul,18,03:26:49,combo,ftpd[25639],connection,E4,connection
1555,Jul,18,03:26:49,combo,ftpd[25640],connection,E4,connection
1556,Jul,18,03:26:49,combo,ftpd[25641],connection,E4,connection
1557,Jul,18,03:26:49,combo,ftpd[25643],connection,E4,connection
1558,Jul,18,03:26:49,combo,ftpd[25644],connection,E4,connection
1559,Jul,18,03:26:49,combo,ftpd[25645],connection,E4,connection
1560,Jul,18,03:26:49,combo,ftpd[25642],connection,E4,connection
1561,Jul,18,03:26:49,combo,ftpd[25646],connection,E4,connection
1562,Jul,18,03:26:49,combo,ftpd[25648],connection,E4,connection
1563,Jul,18,03:26:49,combo,ftpd[25647],connection,E4,connection
1564,Jul,18,04:03:24,combo,su(pam_unix)[26046],session,E2,session
1565,Jul,18,04:03:24,combo,su(pam_unix)[26046],session,E2,session
1566,Jul,18,04:03:25,combo,logrotate,ALERT,E3,ALERT
1567,Jul,18,04:09:29,combo,su(pam_unix)[27272],session,E2,session
1568,Jul,18,04:09:30,combo,su(pam_unix)[27272],session,E2,session
1569,Jul,18,23:01:25,combo,sshd(pam_unix)[28975],check,E1,check
1570,Jul,18,23:01:25,combo,sshd(pam_unix)[28975],authentication,E0,authentication
1571,Jul,18,23:01:25,combo,sshd(pam_unix)[28977],check,E1,check
1572,Jul,18,23:01:25,combo,sshd(pam_unix)[28977],authentication,E0,authentication
1573,Jul,18,23:01:25,combo,sshd(pam_unix)[28980],check,E1,check
1574,Jul,18,23:01:25,combo,sshd(pam_unix)[28980],authentication,E0,authentication
1575,Jul,18,23:01:25,combo,sshd(pam_unix)[28978],check,E1,check
1576,Jul,18,23:01:25,combo,sshd(pam_unix)[28978],authentication,E0,authentication
1577,Jul,18,23:01:26,combo,sshd(pam_unix)[28983],check,E1,check
1578,Jul,18,23:01:26,combo,sshd(pam_unix)[28983],authentication,E0,authentication
1579,Jul,18,23:01:27,combo,sshd(pam_unix)[28986],check,E1,check
1580,Jul,18,23:01:27,combo,sshd(pam_unix)[28986],authentication,E0,authentication
1581,Jul,18,23:01:27,combo,sshd(pam_unix)[28985],check,E1,check
1582,Jul,18,23:01:27,combo,sshd(pam_unix)[28985],authentication,E0,authentication
1583,Jul,18,23:01:27,combo,sshd(pam_unix)[28987],check,E1,check
1584,Jul,18,23:01:27,combo,sshd(pam_unix)[28987],authentication,E0,authentication
1585,Jul,18,23:01:27,combo,sshd(pam_unix)[28988],check,E1,check
1586,Jul,18,23:01:27,combo,sshd(pam_unix)[28988],authentication,E0,authentication
1587,Jul,18,23:01:27,combo,sshd(pam_unix)[28991],check,E1,check
1588,Jul,18,23:01:27,combo,sshd(pam_unix)[28991],authentication,E0,authentication
1589,Jul,19,04:03:43,combo,su(pam_unix)[29758],session,E2,session
1590,Jul,19,04:03:44,combo,su(pam_unix)[29758],session,E2,session
1591,Jul,19,04:03:45,combo,logrotate,ALERT,E3,ALERT
1592,Jul,19,04:09:28,combo,su(pam_unix)[30128],session,E2,session
1593,Jul,19,04:09:29,combo,su(pam_unix)[30128],session,E2,session
1594,Jul,19,07:35:41,combo,sshd(pam_unix)[30500],authentication,E0,authentication
1595,Jul,19,07:35:41,combo,sshd(pam_unix)[30510],authentication,E0,authentication
1596,Jul,19,07:35:41,combo,sshd(pam_unix)[30499],authentication,E0,authentication
1597,Jul,19,07:35:41,combo,sshd(pam_unix)[30503],authentication,E0,authentication
1598,Jul,19,07:35:41,combo,sshd(pam_unix)[30505],authentication,E0,authentication
1599,Jul,19,07:35:41,combo,sshd(pam_unix)[30501],authentication,E0,authentication
1600,Jul,19,07:35:41,combo,sshd(pam_unix)[30504],authentication,E0,authentication
1601,Jul,19,07:35:41,combo,sshd(pam_unix)[30498],authentication,E0,authentication
1602,Jul,19,07:35:41,combo,sshd(pam_unix)[30511],authentication,E0,authentication
1603,Jul,19,07:35:41,combo,sshd(pam_unix)[30508],authentication,E0,authentication
1604,Jul,20,04:05:02,combo,su(pam_unix)[363],session,E2,session
1605,Jul,20,04:05:03,combo,su(pam_unix)[363],session,E2,session
1606,Jul,20,04:05:04,combo,logrotate,ALERT,E3,ALERT
1607,Jul,20,04:11:27,combo,su(pam_unix)[1595],session,E2,session
1608,Jul,20,04:11:28,combo,su(pam_unix)[1595],session,E2,session
1609,Jul,20,23:37:40,combo,sshd(pam_unix)[3307],check,E1,check
1610,Jul,20,23:37:40,combo,sshd(pam_unix)[3307],authentication,E0,authentication
1611,Jul,20,23:37:40,combo,sshd(pam_unix)[3306],check,E1,check
1612,Jul,20,23:37:40,combo,sshd(pam_unix)[3306],authentication,E0,authentication
1613,Jul,20,23:37:40,combo,sshd(pam_unix)[3308],check,E1,check
1614,Jul,20,23:37:40,combo,sshd(pam_unix)[3308],authentication,E0,authentication
1615,Jul,20,23:37:46,combo,sshd(pam_unix)[3313],check,E1,check
1616,Jul,20,23:37:46,combo,sshd(pam_unix)[3313],authentication,E0,authentication
1617,Jul,20,23:37:46,combo,sshd(pam_unix)[3312],check,E1,check
1618,Jul,20,23:37:46,combo,sshd(pam_unix)[3312],authentication,E0,authentication
1619,Jul,21,01:30:45,combo,sshd(pam_unix)[3489],authentication,E0,authentication
1620,Jul,21,01:30:49,combo,sshd(pam_unix)[3493],authentication,E0,authentication
1621,Jul,21,01:30:50,combo,sshd(pam_unix)[3488],authentication,E0,authentication
1622,Jul,21,01:30:50,combo,sshd(pam_unix)[3487],authentication,E0,authentication
1623,Jul,21,04:11:26,combo,su(pam_unix)[4170],session,E2,session
1624,Jul,21,04:11:27,combo,su(pam_unix)[4170],session,E2,session
1625,Jul,21,04:11:28,combo,logrotate,ALERT,E3,ALERT
1626,Jul,21,04:16:55,combo,su(pam_unix)[4540],session,E2,session
1627,Jul,21,04:16:55,combo,su(pam_unix)[4540],session,E2,session
1628,Jul,21,09:04:41,combo,ftpd[5033],connection,E4,connection
1629,Jul,21,09:04:41,combo,ftpd[5032],connection,E4,connection
1630,Jul,21,09:04:41,combo,ftpd[5030],connection,E4,connection
1631,Jul,21,09:04:41,combo,ftpd[5029],connection,E4,connection
1632,Jul,21,09:04:41,combo,ftpd[5018],connection,E4,connection
1633,Jul,21,09:04:41,combo,ftpd[5017],connection,E4,connection
1634,Jul,21,09:04:41,combo,ftpd[5016],connection,E4,connection
1635,Jul,21,09:04:41,combo,ftpd[5019],connection,E4,connection
1636,Jul,21,09:04:41,combo,ftpd[5022],connection,E4,connection
1637,Jul,21,09:04:41,combo,ftpd[5023],connection,E4,connection
1638,Jul,21,09:04:41,combo,ftpd[5024],connection,E4,connection
1639,Jul,21,09:04:41,combo,ftpd[5025],connection,E4,connection
1640,Jul,21,09:04:41,combo,ftpd[5028],connection,E4,connection
1641,Jul,21,09:04:41,combo,ftpd[5031],connection,E4,connection
1642,Jul,21,09:04:41,combo,ftpd[5020],connection,E4,connection
1643,Jul,21,09:04:41,combo,ftpd[5021],connection,E4,connection
1644,Jul,21,09:04:41,combo,ftpd[5027],connection,E4,connection
1645,Jul,21,09:04:41,combo,ftpd[5026],connection,E4,connection
1646,Jul,21,09:04:41,combo,ftpd[5035],connection,E4,connection
1647,Jul,21,09:04:41,combo,ftpd[5037],connection,E4,connection
1648,Jul,21,09:04:41,combo,ftpd[5034],connection,E4,connection
1649,Jul,21,09:04:41,combo,ftpd[5036],connection,E4,connection
1650,Jul,21,09:04:43,combo,ftpd[5038],connection,E4,connection
1651,Jul,21,15:18:30,combo,sshd(pam_unix)[5587],authentication,E0,authentication
1652,Jul,21,15:18:30,combo,sshd(pam_unix)[5586],authentication,E0,authentication
1653,Jul,22,04:07:46,combo,su(pam_unix)[7106],session,E2,session
1654,Jul,22,04:07:47,combo,su(pam_unix)[7106],session,E2,session
1655,Jul,22,04:07:47,combo,logrotate,ALERT,E3,ALERT
1656,Jul,22,04:15:14,combo,su(pam_unix)[11756],session,E2,session
1657,Jul,22,04:15:14,combo,su(pam_unix)[11756],session,E2,session
1658,Jul,22,09:27:24,combo,ftpd[12294],connection,E4,connection
1659,Jul,22,09:27:24,combo,ftpd[12290],connection,E4,connection
1660,Jul,22,09:27:24,combo,ftpd[12296],connection,E4,connection
1661,Jul,22,09:27:24,combo,ftpd[12297],connection,E4,connection
1662,Jul,22,09:27:24,combo,ftpd[12291],connection,E4,connection
1663,Jul,22,09:27:24,combo,ftpd[12293],connection,E4,connection
1664,Jul,22,09:27:24,combo,ftpd[12295],connection,E4,connection
1665,Jul,22,09:27:24,combo,ftpd[12292],connection,E4,connection
1666,Jul,22,09:27:24,combo,ftpd[12282],connection,E4,connection
1667,Jul,22,09:27:24,combo,ftpd[12288],connection,E4,connection
1668,Jul,22,09:27:24,combo,ftpd[12284],connection,E4,connection
1669,Jul,22,09:27:24,combo,ftpd[12279],connection,E4,connection
1670,Jul,22,09:27:24,combo,ftpd[12285],connection,E4,connection
1671,Jul,22,09:27:24,combo,ftpd[12286],connection,E4,connection
1672,Jul,22,09:27:24,combo,ftpd[12278],connection,E4,connection
1673,Jul,22,09:27:24,combo,ftpd[12277],connection,E4,connection
1674,Jul,22,09:27:24,combo,ftpd[12280],connection,E4,connection
1675,Jul,22,09:27:24,combo,ftpd[12289],connection,E4,connection
1676,Jul,22,09:27:24,combo,ftpd[12281],connection,E4,connection
1677,Jul,22,09:27:24,combo,ftpd[12283],connection,E4,connection
1678,Jul,22,09:27:24,combo,ftpd[12287],connection,E4,connection
1679,Jul,22,09:27:24,combo,ftpd[12298],connection,E4,connection
1680,Jul,22,09:27:24,combo,ftpd[12299],connection,E4,connection
1681,Jul,22,19:29:09,combo,ftpd[13152],connection,E4,connection
1682,Jul,22,19:29:09,combo,ftpd[13150],connection,E4,connection
1683,Jul,22,19:29:09,combo,ftpd[13147],connection,E4,connection
1684,Jul,22,19:29:09,combo,ftpd[13149],connection,E4,connection
1685,Jul,22,19:29:09,combo,ftpd[13148],connection,E4,connection
1686,Jul,22,19:29:09,combo,ftpd[13151],connection,E4,connection
1687,Jul,22,19:29:09,combo,ftpd[13153],connection,E4,connection
1688,Jul,22,19:29:09,combo,ftpd[13141],connection,E4,connection
1689,Jul,22,19:29:09,combo,ftpd[13146],connection,E4,connection
1690,Jul,22,19:29:09,combo,ftpd[13140],connection,E4,connection
1691,Jul,22,19:29:09,combo,ftpd[13142],connection,E4,connection
1692,Jul,22,19:29:09,combo,ftpd[13143],connection,E4,connection
1693,Jul,22,19:29:09,combo,ftpd[13145],connection,E4,connection
1694,Jul,22,19:29:09,combo,ftpd[13144],connection,E4,connection
1695,Jul,22,19:29:09,combo,ftpd[13154],connection,E4,connection
1696,Jul,22,19:29:09,combo,ftpd[13155],connection,E4,connection
1697,Jul,22,19:29:09,combo,ftpd[13156],connection,E4,connection
1698,Jul,22,19:29:09,combo,ftpd[13157],connection,E4,connection
1699,Jul,22,19:29:09,combo,ftpd[13158],connection,E4,connection
1700,Jul,22,19:29:09,combo,ftpd[13159],connection,E4,connection
1701,Jul,22,19:29:09,combo,ftpd[13160],connection,E4,connection
1702,Jul,22,19:29:09,combo,ftpd[13161],connection,E4,connection
1703,Jul,22,19:29:10,combo,ftpd[13162],connection,E4,connection
1704,Jul,23,04:09:35,combo,su(pam_unix)[14314],session,E2,session
1705,Jul,23,04:09:36,combo,su(pam_unix)[14314],session,E2,session
1706,Jul,23,04:09:37,combo,logrotate,ALERT,E3,ALERT
1707,Jul,23,04:15:13,combo,su(pam_unix)[14692],session,E2,session
1708,Jul,23,04:15:13,combo,su(pam_unix)[14692],session,E2,session
1709,Jul,23,11:46:41,combo,sshd(pam_unix)[15385],authentication,E0,authentication
1710,Jul,23,20:04:41,combo,sshd(pam_unix)[16159],authentication,E0,authentication
1711,Jul,23,20:04:41,combo,sshd(pam_unix)[16158],authentication,E0,authentication
1712,Jul,23,20:04:41,combo,sshd(pam_unix)[16156],authentication,E0,authentication
1713,Jul,23,20:04:41,combo,sshd(pam_unix)[16157],authentication,E0,authentication
1714,Jul,23,20:04:41,combo,sshd(pam_unix)[16162],authentication,E0,authentication
1715,Jul,23,20:04:41,combo,sshd(pam_unix)[16155],authentication,E0,authentication
1716,Jul,23,20:04:41,combo,sshd(pam_unix)[16160],authentication,E0,authentication
1717,Jul,23,20:04:41,combo,sshd(pam_unix)[16154],authentication,E0,authentication
1718,Jul,23,20:04:42,combo,sshd(pam_unix)[16161],authentication,E0,authentication
1719,Jul,23,20:04:42,combo,sshd(pam_unix)[16153],authentication,E0,authentication
1720,Jul,24,02:38:22,combo,ftpd[16773],connection,E4,connection
1721,Jul,24,02:38:22,combo,ftpd[16789],connection,E4,connection
1722,Jul,24,02:38:22,combo,ftpd[16783],connection,E4,connection
1723,Jul,24,02:38:22,combo,ftpd[16792],connection,E4,connection
1724,Jul,24,02:38:22,combo,ftpd[16784],connection,E4,connection
1725,Jul,24,02:38:22,combo,ftpd[16781],connection,E4,connection
1726,Jul,24,02:38:22,combo,ftpd[16786],connection,E4,connection
1727,Jul,24,02:38:22,combo,ftpd[16788],connection,E4,connection
1728,Jul,24,02:38:22,combo,ftpd[16785],connection,E4,connection
1729,Jul,24,02:38:22,combo,ftpd[16790],connection,E4,connection
1730,Jul,24,02:38:22,combo,ftpd[16780],connection,E4,connection
1731,Jul,24,02:38:22,combo,ftpd[16779],connection,E4,connection
1732,Jul,24,02:38:22,combo,ftpd[16782],connection,E4,connection
1733,Jul,24,02:38:22,combo,ftpd[16787],connection,E4,connection
1734,Jul,24,02:38:22,combo,ftpd[16774],connection,E4,connection
1735,Jul,24,02:38:22,combo,ftpd[16772],connection,E4,connection
1736,Jul,24,02:38:22,combo,ftpd[16775],connection,E4,connection
1737,Jul,24,02:38:22,combo,ftpd[16778],connection,E4,connection
1738,Jul,24,02:38:22,combo,ftpd[16776],connection,E4,connection
1739,Jul,24,02:38:22,combo,ftpd[16777],connection,E4,connection
1740,Jul,24,02:38:22,combo,ftpd[16791],connection,E4,connection
1741,Jul,24,02:38:22,combo,ftpd[16793],connection,E4,connection
1742,Jul,24,02:38:22,combo,ftpd[16794],connection,E4,connection
1743,Jul,24,02:38:23,combo,ftpd[16781],ANONYMOUS,E58,ANONYMOUS
1744,Jul,24,02:38:23,combo,ftpd[16782],ANONYMOUS,E58,ANONYMOUS
1745,Jul,24,04:20:19,combo,su(pam_unix)[17283],session,E2,session
1746,Jul,24,04:20:19,combo,su(pam_unix)[17283],session,E2,session
1747,Jul,24,04:20:21,combo,cups,cupsd,E52,cupsd
1748,Jul,24,04:20:26,combo,cups,cupsd,E52,cupsd
1749,Jul,24,04:20:42,combo,logrotate,ALERT,E3,ALERT
1750,Jul,24,04:33:57,combo,su(pam_unix)[21805],session,E2,session
1751,Jul,24,04:33:58,combo,su(pam_unix)[21805],session,E2,session
1752,Jul,24,08:31:57,combo,sshd(pam_unix)[22185],authentication,E0,authentication
1753,Jul,24,08:31:57,combo,sshd(pam_unix)[22184],authentication,E0,authentication
1754,Jul,24,08:31:59,combo,sshd(pam_unix)[22188],authentication,E0,authentication
1755,Jul,24,08:31:59,combo,sshd(pam_unix)[22189],authentication,E0,authentication
1756,Jul,24,08:31:59,combo,sshd(pam_unix)[22191],authentication,E0,authentication
1757,Jul,24,13:46:32,combo,ftpd[22655],connection,E4,connection
1758,Jul,24,13:46:32,combo,ftpd[22652],connection,E4,connection
1759,Jul,24,13:46:32,combo,ftpd[22658],connection,E4,connection
1760,Jul,24,13:46:32,combo,ftpd[22653],connection,E4,connection
1761,Jul,24,13:46:32,combo,ftpd[22657],connection,E4,connection
1762,Jul,24,13:46:32,combo,ftpd[22659],connection,E4,connection
1763,Jul,24,13:46:32,combo,ftpd[22656],connection,E4,connection
1764,Jul,24,13:46:32,combo,ftpd[22651],connection,E4,connection
1765,Jul,24,13:46:32,combo,ftpd[22654],connection,E4,connection
1766,Jul,24,13:46:34,combo,ftpd[22660],connection,E4,connection
1767,Jul,24,13:46:34,combo,ftpd[22661],connection,E4,connection
1768,Jul,24,13:46:34,combo,ftpd[22662],connection,E4,connection
1769,Jul,24,13:46:34,combo,ftpd[22663],connection,E4,connection
1770,Jul,24,13:46:34,combo,ftpd[22665],connection,E4,connection
1771,Jul,24,13:46:34,combo,ftpd[22666],connection,E4,connection
1772,Jul,24,13:46:34,combo,ftpd[22667],connection,E4,connection
1773,Jul,24,13:46:34,combo,ftpd[22664],connection,E4,connection
1774,Jul,24,13:46:34,combo,ftpd[22668],connection,E4,connection
1775,Jul,24,13:46:35,combo,ftpd[22669],connection,E4,connection
1776,Jul,25,04:03:58,combo,su(pam_unix)[24312],session,E2,session
1777,Jul,25,04:03:59,combo,su(pam_unix)[24312],session,E2,session
1778,Jul,25,04:04:00,combo,logrotate,ALERT,E3,ALERT
1779,Jul,25,04:09:32,combo,su(pam_unix)[24683],session,E2,session
1780,Jul,25,04:09:33,combo,su(pam_unix)[24683],session,E2,session
1781,Jul,25,06:39:18,combo,ftpd[24970],connection,E4,connection
1782,Jul,25,06:39:18,combo,ftpd[24971],connection,E4,connection
1783,Jul,25,06:39:18,combo,ftpd[24972],connection,E4,connection
1784,Jul,25,06:39:18,combo,ftpd[24977],connection,E4,connection
1785,Jul,25,06:39:18,combo,ftpd[24976],connection,E4,connection
1786,Jul,25,06:39:18,combo,ftpd[24974],connection,E4,connection
1787,Jul,25,06:39:18,combo,ftpd[24973],connection,E4,connection
1788,Jul,25,06:39:18,combo,ftpd[24975],connection,E4,connection
1789,Jul,25,06:39:18,combo,ftpd[24978],connection,E4,connection
1790,Jul,25,06:39:18,combo,ftpd[24962],connection,E4,connection
1791,Jul,25,06:39:18,combo,ftpd[24967],connection,E4,connection
1792,Jul,25,06:39:18,combo,ftpd[24966],connection,E4,connection
1793,Jul,25,06:39:18,combo,ftpd[24968],connection,E4,connection
1794,Jul,25,06:39:18,combo,ftpd[24965],connection,E4,connection
1795,Jul,25,06:39:18,combo,ftpd[24964],connection,E4,connection
1796,Jul,25,06:39:18,combo,ftpd[24958],connection,E4,connection
1797,Jul,25,06:39:18,combo,ftpd[24956],connection,E4,connection
1798,Jul,25,06:39:18,combo,ftpd[24957],connection,E4,connection
1799,Jul,25,06:39:18,combo,ftpd[24959],connection,E4,connection
1800,Jul,25,06:39:18,combo,ftpd[24969],connection,E4,connection
1801,Jul,25,06:39:18,combo,ftpd[24960],connection,E4,connection
1802,Jul,25,06:39:18,combo,ftpd[24963],connection,E4,connection
1803,Jul,25,06:39:18,combo,ftpd[24961],connection,E4,connection
1804,Jul,25,12:09:06,combo,named[2306],notify,E64,notify
1805,Jul,25,12:18:50,combo,named[2306],notify,E64,notify
1806,Jul,25,12:27:05,combo,named[2306],notify,E64,notify
1807,Jul,25,12:35:24,combo,named[2306],notify,E64,notify
1808,Jul,25,12:54:46,combo,named[2306],notify,E64,notify
1809,Jul,25,13:33:41,combo,named[2306],notify,E64,notify
1810,Jul,25,13:41:34,combo,named[2306],notify,E64,notify
1811,Jul,25,13:50:24,combo,named[2306],notify,E64,notify
1812,Jul,25,14:00:03,combo,named[2306],notify,E64,notify
1813,Jul,25,14:08:28,combo,named[2306],notify,E64,notify
1814,Jul,25,14:17:19,combo,named[2306],notify,E64,notify
1815,Jul,25,14:33:46,combo,named[2306],notify,E64,notify
1816,Jul,25,14:48:30,combo,named[2306],notify,E64,notify
1817,Jul,25,14:56:13,combo,named[2306],notify,E64,notify
1818,Jul,25,15:50:04,combo,named[2306],notify,E64,notify
1819,Jul,25,16:29:20,combo,named[2306],notify,E64,notify
1820,Jul,25,23:23:13,combo,ftpd[26463],getpeername,E57,getpeername
1821,Jul,25,23:23:13,combo,ftpd[26466],getpeername,E57,getpeername
1822,Jul,25,23:23:13,combo,xinetd[26482],warning:,E74,warning: 
1823,Jul,25,23:23:13,combo,ftpd[26482],getpeername,E57,getpeername
1824,Jul,25,23:23:13,combo,xinetd[26484],warning:,E74,warning: 
1825,Jul,25,23:23:13,combo,ftpd[26484],getpeername,E57,getpeername
1826,Jul,25,23:24:09,combo,ftpd[26479],connection,E4,connection
1827,Jul,25,23:24:09,combo,ftpd[26478],connection,E4,connection
1828,Jul,25,23:24:09,combo,ftpd[26477],connection,E4,connection
1829,Jul,25,23:24:09,combo,ftpd[26476],connection,E4,connection
1830,Jul,25,23:24:09,combo,ftpd[26475],connection,E4,connection
1831,Jul,25,23:24:09,combo,ftpd[26474],connection,E4,connection
1832,Jul,25,23:24:09,combo,ftpd[26473],connection,E4,connection
1833,Jul,25,23:24:09,combo,ftpd[26467],connection,E4,connection
1834,Jul,25,23:24:09,combo,ftpd[26471],connection,E4,connection
1835,Jul,25,23:24:09,combo,ftpd[26472],connection,E4,connection
1836,Jul,25,23:24:09,combo,ftpd[26468],connection,E4,connection
1837,Jul,25,23:24:09,combo,ftpd[26470],connection,E4,connection
1838,Jul,25,23:24:09,combo,ftpd[26469],connection,E4,connection
1839,Jul,25,23:24:09,combo,ftpd[26464],connection,E4,connection
1840,Jul,25,23:24:09,combo,ftpd[26465],connection,E4,connection
1841,Jul,25,23:24:09,combo,ftpd[26480],connection,E4,connection
1842,Jul,25,23:24:09,combo,ftpd[26481],connection,E4,connection
1843,Jul,25,23:24:09,combo,ftpd[26483],connection,E4,connection
1844,Jul,25,23:24:09,combo,ftpd[26485],connection,E4,connection
1845,Jul,26,04:05:22,combo,su(pam_unix)[27285],session,E2,session
1846,Jul,26,04:05:23,combo,su(pam_unix)[27285],session,E2,session
1847,Jul,26,04:05:24,combo,logrotate,ALERT,E3,ALERT
1848,Jul,26,04:11:23,combo,su(pam_unix)[28514],session,E2,session
1849,Jul,26,04:11:23,combo,su(pam_unix)[28514],session,E2,session
1850,Jul,26,05:47:42,combo,ftpd[28699],connection,E4,connection
1851,Jul,26,05:47:42,combo,ftpd[28703],connection,E4,connection
1852,Jul,26,05:47:42,combo,ftpd[28700],connection,E4,connection
1853,Jul,26,05:47:42,combo,ftpd[28701],connection,E4,connection
1854,Jul,26,05:47:42,combo,ftpd[28702],connection,E4,connection
1855,Jul,26,05:47:42,combo,ftpd[28696],connection,E4,connection
1856,Jul,26,05:47:42,combo,ftpd[28694],connection,E4,connection
1857,Jul,26,05:47:42,combo,ftpd[28695],connection,E4,connection
1858,Jul,26,05:47:42,combo,ftpd[28697],connection,E4,connection
1859,Jul,26,05:47:42,combo,ftpd[28698],connection,E4,connection
1860,Jul,26,05:47:42,combo,ftpd[28693],connection,E4,connection
1861,Jul,26,05:47:42,combo,ftpd[28689],connection,E4,connection
1862,Jul,26,05:47:42,combo,ftpd[28690],connection,E4,connection
1863,Jul,26,05:47:42,combo,ftpd[28691],connection,E4,connection
1864,Jul,26,05:47:42,combo,ftpd[28686],connection,E4,connection
1865,Jul,26,05:47:42,combo,ftpd[28687],connection,E4,connection
1866,Jul,26,05:47:42,combo,ftpd[28688],connection,E4,connection
1867,Jul,26,05:47:42,combo,ftpd[28692],connection,E4,connection
1868,Jul,26,05:47:51,combo,ftpd[28705],connection,E4,connection
1869,Jul,26,05:47:51,combo,ftpd[28704],connection,E4,connection
1870,Jul,26,05:47:51,combo,ftpd[28706],connection,E4,connection
1871,Jul,26,05:47:51,combo,ftpd[28707],connection,E4,connection
1872,Jul,26,05:47:51,combo,ftpd[28708],connection,E4,connection
1873,Jul,26,07:02:27,combo,sshd(pam_unix)[28842],authentication,E0,authentication
1874,Jul,26,07:02:35,combo,sshd(pam_unix)[28844],authentication,E0,authentication
1875,Jul,26,07:02:37,combo,sshd(pam_unix)[28846],authentication,E0,authentication
1876,Jul,26,07:02:45,combo,sshd(pam_unix)[28848],authentication,E0,authentication
